date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:41:39	23753/23753	---M--	200	added ('OK')	text/html	etag:%227c3581c2480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/589.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/589.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:40	28274/28274	---M--	200	added ('OK')	text/html	etag:%221a244fc2480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/588.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/588.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:41	19922/19922	---M--	200	added ('OK')	text/html	etag:%22b8121dc2480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/587.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/587.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:43	40450/40450	---M--	200	added ('OK')	text/html	etag:%22724ff9c1480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/586.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/586.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:43	41014/41014	---M--	200	added ('OK')	text/html	etag:%224e52bbc1480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/585.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/585.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:43	41752/41752	---M--	200	added ('OK')	text/html	etag:%222a557dc1480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/584.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/584.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:44	44647/44647	---M--	200	added ('OK')	text/html	etag:%226583fc1480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/583.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/583.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:46	54177/54177	---M--	200	added ('OK')	text/html	etag:%22e25a1c1480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/582.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/582.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:47	23784/23784	---M--	200	added ('OK')	text/html	etag:%223a86abc0480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/581.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/581.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:47	27405/27405	---M--	200	added ('OK')	text/html	etag:%22d87479c0480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/580.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/580.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:48	29892/29892	---M--	200	added ('OK')	text/html	etag:%222a284cc0480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/579.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/579.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:49	25171/25171	---M--	200	added ('OK')	text/html	etag:%226eb417c0480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/578.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/578.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:50	22285/22285	---M--	200	added ('OK')	text/html	etag:%22c067eabf480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/577.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/577.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:51	29975/29975	---M--	200	added ('OK')	text/html	etag:%222042c4bf480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/576.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/576.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:52	26813/26813	---M--	200	added ('OK')	text/html	etag:%22fc4486bf480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/575.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/575.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:53	27860/27860	---M--	200	added ('OK')	text/html	etag:%224ef858bf480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/574.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/574.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:54	25494/25494	---M--	200	added ('OK')	text/html	etag:%22464929bf480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/573.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/573.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:55	26008/26008	---M--	200	added ('OK')	text/html	etag:%223073f2be480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/572.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/572.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:56	47098/47098	---M--	200	added ('OK')	text/html	etag:%228226c5be480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/571.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/571.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:58	44603/44603	---M--	200	added ('OK')	text/html	etag:%2242db78be480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/570.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/570.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:59	41020/41020	---M--	200	added ('OK')	text/html	etag:%22b65431be480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/569.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/569.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:41:59	41549/41549	---M--	200	added ('OK')	text/html	etag:%229257f3bd480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/568.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/568.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:01	41455/41455	---M--	200	added ('OK')	text/html	etag:%2214f8b2bd480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/567.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/567.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:02	41386/41386	---M--	200	added ('OK')	text/html	etag:%22969872bd480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/566.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/566.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:03	44223/44223	---M--	200	added ('OK')	text/html	etag:%22729b34bd480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/565.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/565.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:04	47049/47049	---M--	200	added ('OK')	text/html	etag:%22f43bf4bc480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/564.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/564.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:05	43956/43956	---M--	200	added ('OK')	text/html	etag:%22c217afbc480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/563.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/563.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:07	41677/41677	---M--	200	added ('OK')	text/html	etag:%2290f369bc480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/562.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/562.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:08	25777/25777	---M--	200	added ('OK')	text/html	etag:%22b83127bc480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/561.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/561.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:08	24952/24952	---M--	200	added ('OK')	text/html	etag:%22ae5f9bb480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/560.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/560.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:09	27479/27479	---M--	200	added ('OK')	text/html	etag:%22105dd1bb480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/559.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/559.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:10	27071/27071	---M--	200	added ('OK')	text/html	etag:%226210a4bb480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/558.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/558.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:10	27005/27005	---M--	200	added ('OK')	text/html	etag:%225a6174bb480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/557.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/557.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:11	27689/27689	---M--	200	added ('OK')	text/html	etag:%2252b244bb480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/556.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/556.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:12	27535/27535	---M--	200	added ('OK')	text/html	etag:%224a315bb480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/555.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/555.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:13	29702/29702	---M--	200	added ('OK')	text/html	etag:%22dacadbba480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/554.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/554.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:14	25007/25007	---M--	200	added ('OK')	text/html	etag:%22d21bacba480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/553.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/553.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:15	25283/25283	---M--	200	added ('OK')	text/html	etag:%2270a7aba480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/552.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/552.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:16	48168/48168	---M--	200	added ('OK')	text/html	etag:%22768251ba480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/551.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/551.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:18	46278/46278	---M--	200	added ('OK')	text/html	etag:%22eafb9ba480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/550.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/550.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:19	38683/38683	---M--	200	added ('OK')	text/html	etag:%225e75c2b9480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/549.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/549.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:21	42038/42038	---M--	200	added ('OK')	text/html	etag:%2294da86b9480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/548.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/548.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:21	43513/43513	---M--	200	added ('OK')	text/html	etag:%2270dd48b9480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/547.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/547.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:22	43281/43281	---M--	200	added ('OK')	text/html	etag:%223eb93b9480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/546.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/546.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:23	43037/43037	---M--	200	added ('OK')	text/html	etag:%22c95beb8480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/545.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/545.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:23	46424/46424	---M--	200	added ('OK')	text/html	etag:%2280e77b8480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/544.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/544.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:25	40211/40211	---M--	200	added ('OK')	text/html	etag:%222af36b8480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/543.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/543.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:27	43037/43037	---M--	200	added ('OK')	text/html	etag:%22844ff6b7480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/542.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/542.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:27	40282/40282	---M--	200	added ('OK')	text/html	etag:%226f0b5b7480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/541.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/541.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:29	43874/43874	---M--	200	added ('OK')	text/html	etag:%22e2f277b7480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/540.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/540.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:30	43348/43348	---M--	200	added ('OK')	text/html	etag:%22649337b7480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/539.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/539.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:31	44070/44070	---M--	200	added ('OK')	text/html	etag:%22326ff2b6480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/538.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/538.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:31	46366/46366	---M--	200	added ('OK')	text/html	etag:%225aadafb6480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/537.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/537.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:33	43506/43506	---M--	200	added ('OK')	text/html	etag:%2228896ab6480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/536.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/536.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:34	40173/40173	---M--	200	added ('OK')	text/html	etag:%2250c727b6480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/535.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/535.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:35	47667/47667	---M--	200	added ('OK')	text/html	etag:%222ccae9b5480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/534.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/534.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:37	45921/45921	---M--	200	added ('OK')	text/html	etag:%2246e19fb5480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/533.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/533.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:37	41089/41089	---M--	200	added ('OK')	text/html	etag:%2214bd5ab5480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/532.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/532.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:38	53163/53163	---M--	200	added ('OK')	text/html	etag:%22965d1ab5480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/531.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/531.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:40	38577/38577	---M--	200	added ('OK')	text/html	etag:%225612ceb4480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/530.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/530.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:41	44128/44128	---M--	200	added ('OK')	text/html	etag:%22e6d994b4480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/529.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/529.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:42	47466/47466	---M--	200	added ('OK')	text/html	etag:%22b4b54fb4480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/528.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/528.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:43	41369/41369	---M--	200	added ('OK')	text/html	etag:%22282f8b4480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/527.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/527.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:44	41605/41605	---M--	200	added ('OK')	text/html	etag:%22aacfc7b3480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/526.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/526.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:45	46054/46054	---M--	200	added ('OK')	text/html	etag:%2278ab82b3480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/525.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/525.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:46	46384/46384	---M--	200	added ('OK')	text/html	etag:%2292c238b3480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/524.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/524.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:47	43479/43479	---M--	200	added ('OK')	text/html	etag:%2263cf1b2480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/523.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/523.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:48	37081/37081	---M--	200	added ('OK')	text/html	etag:%222e7aaeb2480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/522.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/522.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:49	26745/26745	---M--	200	added ('OK')	text/html	etag:%22b54175b2480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/521.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/521.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
08:42:50	32182/32182	---M--	200	added ('OK')	text/html	etag:%222d93cb2480d61:e45%22	http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/520.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/520.html	(from http://jinyongxiaoshuo.com/old_shediaoyingxiongzhuan/)
